adc-v2-dogfood	DOMAIN_MEMBER	6bbb8dcb-62e2-4550-a59c-a5f13ba7d056	f	t
adc-v2-dogfood	DOMAIN_MEMBER	17b9f2b8-e8e8-4ef0-ad67-f36da95a9b2b	f	t
adc-v2-dogfood	DOMAIN_MEMBER	c1c359a0-df35-41db-ae91-a1e26b44fa53	f	t
adc-v2-dogfood	DOMAIN_MEMBER	ed55e35c-f0a1-43fe-a2db-f6b7c45b7005	t	t
adc-v2-dogfood	DOMAIN_MEMBER	5f2a2010-2634-4391-a012-0cecd567eb81	f	t
adc-v2-dogfood	DOMAIN_MEMBER	e5947aa1-7a42-4a56-95aa-9af5601852fe	t	t
adc-v2-dogfood	DOMAIN_MEMBER	ddff9f0a-6ef0-4bf0-aff9-239ee8e38c8c	t	t
adc-v2-dogfood	DOMAIN_MEMBER	b2b67eed-38b6-4aed-899b-b2b93fc56f80	f	t
adc-v2-dogfood	DOMAIN_MEMBER	88e5cb26-349a-42e0-afed-bf741dbadc42	t	t
adc-v2-dogfood	DOMAIN_MEMBER	14d8845d-d59c-428b-b0e4-4d3e88497f54	f	t
adc-v2-dogfood	DOMAIN_MEMBER	aed2c679-71c0-4e23-8d73-c448c5ea6dd2	f	t
adc-v2-dogfood	DOMAIN_MEMBER	4bb26368-52ec-4def-82c0-3a64400c7818	t	t
adc-v2-dogfood	DOMAIN_MEMBER	1e716670-f3b0-44fd-a9da-9ed46fc65789	t	t
adc-v2-dogfood	DOMAIN_MEMBER	8402d851-5bae-475c-bdb2-6fa1522803cf	t	t
adc-v2-dogfood	DOMAIN_MEMBER	6ccdae57-0a2c-4a2e-b3e4-e3f4ec1edf2a	f	t
adc-v2-dogfood	DOMAIN_MEMBER	94c55acc-8b93-46f9-81af-9f28382f8fbc	t	t
adc-v2-dogfood	DOMAIN_MEMBER	96db2152-2dc7-4eb3-89ad-6c532dd9e625	f	t
adc-v2-dogfood	DOMAIN_MEMBER	c05d2cba-837f-41f0-a7db-f587550eace2	f	t
adc-v2-dogfood	DOMAIN_MEMBER	fe04ccdf-5902-4536-a4ac-22cc633cbd00	f	t
adc-v2-dogfood	DOMAIN_MEMBER	30ec9983-32b1-4ffb-80df-6edd1d24e3ef	f	t
adc-v2-dogfood	DOMAIN_MEMBER	4b25917d-93df-496f-8715-afc9d734abc3	t	t
adc-v2-dogfood	DOMAIN_MEMBER	af31460d-2b2a-4730-b1df-ee5d19e1a876	f	t
adc-v2-dogfood	DOMAIN_MEMBER	029e5deb-81ca-4f9e-a7a6-f92a7e4bc0a6	f	t
adc-v2-dogfood	DOMAIN_MEMBER	4466ab5c-3a3f-454b-8fe3-a6ff11ad5c1f	f	t
adc-v2-dogfood	DOMAIN_MEMBER	87b760da-14b3-46d1-b529-9350ad95d2c0	f	t
adc-v2-dogfood	DOMAIN_MEMBER	32f44973-4aca-4b3f-9668-65bde6e5c234	f	t
adc-v2-dogfood	DOMAIN_MEMBER	0477c74b-cb51-47ce-a2ee-5e359b1d7f04	f	t
adc-v2-dogfood	DOMAIN_MEMBER	81c7fc7e-c696-4b47-bfd6-f12a9ecb68a6	f	t
adc-v2-dogfood	DOMAIN_MEMBER	2fae18ce-c81e-411d-b9cc-76346d37ab5c	t	t
adc-v2-dogfood	DOMAIN_MEMBER	bc970ced-710f-4479-9ff0-e295a1c59424	f	t
adc-v2-dogfood	DOMAIN_MEMBER	25012773-1b80-4018-bc5d-053fc0fcc30f	f	t
adc-v2-dogfood	DOMAIN_MEMBER	87047adb-2931-400b-b5f0-c384cba37b8d	f	t
adc-v2-dogfood	DOMAIN_MEMBER	95eab282-22c7-46a2-8580-abfef4942cdc	f	t
adc-v2-dogfood	DOMAIN_MEMBER	8eac00cf-fd18-456b-85a5-717ae9e463b4	t	t
adc-v2-dogfood	DOMAIN_MEMBER	622cc051-9388-4e41-9f0d-7b8cec035b0e	t	t
